,date_crawled,name,price,ab_test,vehicle_type,registration_year,gear_box,power_ps,model,odometer_km,registration_month,fuel_type,brand,unrepaired_damage,ad_created,postal_code,last_seen,odometer_km_group
124,2016-03-26 14:50:00,VW_Polo_TÜV_09/2017_4_Tuerer,1650.0,control,kleinwagen,1999.0,Manual,0.0,polo,150000,0.0,petrol,volkswagen,UnKnown,2016-03-26,27793.0,2016-03-28 03:17:00,"150,000 Km"
125,2016-03-15 21:50:00,LPG_Auto_super,2000.0,control,andere,2002.0,Automatic,241.0,andere,150000,5.0,lpg,renault,No,2016-03-15,66424.0,2016-07-04 07:17:00,"150,000 Km"
126,2016-03-20 09:36:00,Citroën_C4_1.6_eHDI_110_EGS_6_Exclusive__TOP_Ausstattung,9500.0,control,limousine,2011.0,Automatic,112.0,c4,70000,9.0,diesel,citroen,No,2016-03-20,50374.0,2016-03-28 22:46:00,"100,000 Km"
127,2016-12-03 15:37:00,BMW_320i,8390.0,control,limousine,2006.0,Manual,150.0,3er,150000,9.0,petrol,bmw,No,2016-12-03,70597.0,2016-07-04 02:45:00,"150,000 Km"
128,2016-03-25 14:56:00,Volkswagen_Lupo_1.4,1790.0,control,kleinwagen,1998.0,Manual,75.0,lupo,150000,10.0,petrol,volkswagen,No,2016-03-25,17291.0,2016-06-04 19:16:00,"150,000 Km"
129,2016-03-20 19:44:00,Mercedes_Benz_CLK_Coupe_55_AMG,15900.0,test,coupe,2005.0,Automatic,367.0,clk,150000,1.0,petrol,mercedes_benz,No,2016-03-20,77656.0,2016-07-04 03:45:00,"150,000 Km"
130,2016-03-18 15:42:00,Audi_A3_2_0_TDI,5300.0,control,limousine,2004.0,Manual,140.0,a3,150000,5.0,diesel,audi,No,2016-03-18,35274.0,2016-03-21 22:39:00,"150,000 Km"
131,2016-03-22 13:53:00,SUZUKI_SWIFT_SPORTPACKET_SCHECKHEFT_TÜV,2999.0,control,kleinwagen,2005.0,Manual,92.0,swift,150000,5.0,petrol,suzuki,No,2016-03-22,66113.0,2016-03-22 13:53:00,"150,000 Km"
132,2016-07-03 18:36:00,Volkswagen_Golf_1.8_GT_Special,1550.0,control,limousine,1993.0,Manual,90.0,golf,125000,1.0,petrol,volkswagen,No,2016-07-03,86498.0,2016-03-14 06:46:00,"150,000 Km"
134,2016-06-03 01:36:00,Ford_Focus_Turnier_1.6_TDCi_DPF_Ambiente,4200.0,control,kombi,2008.0,Manual,109.0,focus,150000,4.0,diesel,ford,No,2016-06-03,64747.0,2016-03-18 03:47:00,"150,000 Km"
135,2016-03-20 17:41:00,Opel_astra_1.6_LPG,3400.0,test,kombi,2005.0,Manual,105.0,astra,150000,12.0,lpg,opel,No,2016-03-20,45307.0,2016-03-24 10:16:00,"150,000 Km"
137,2016-03-19 17:43:00,Volkswagen_Passat_Variant_2.0_TDI_BlueMotion_Technology,12399.0,control,kombi,2011.0,Manual,140.0,passat,125000,6.0,diesel,volkswagen,No,2016-03-19,29640.0,2016-01-04 06:47:00,"150,000 Km"
138,2016-03-16 08:54:00,Renault_Scenic_1.6_16V,1850.0,test,bus,2001.0,Manual,107.0,scenic,100000,1.0,petrol,renault,No,2016-03-16,96135.0,2016-03-19 06:16:00,"100,000 Km"
139,2016-01-04 13:48:00,Ford_Galaxy_2.3,1100.0,test,bus,1998.0,Manual,146.0,galaxy,150000,10.0,petrol,ford,No,2016-01-04,93413.0,2016-03-04 09:47:00,"150,000 Km"
140,2016-02-04 18:50:00,Nissan_juke_acenta__1._Hand_Scheckheft,9500.0,control,suv,2012.0,Manual,117.0,juke,150000,3.0,petrol,nissan,UnKnown,2016-02-04,58285.0,2016-06-04 18:47:00,"150,000 Km"
141,2016-06-03 14:37:00,Opel_Signum_2.8_V6_Turbo,6500.0,control,UnKnown,2016.0,Manual,230.0,signum,150000,2.0,petrol,opel,No,2016-06-03,44651.0,2016-06-04 10:46:00,"150,000 Km"
143,2016-01-04 20:45:00,Ford_Mondeo_Turnier_16V_Zahnriemen_erneuert__TÜV,1899.0,test,kombi,1998.0,Manual,116.0,mondeo,150000,4.0,petrol,ford,No,2016-01-04,78628.0,2016-05-04 17:45:00,"150,000 Km"
144,2016-10-03 22:54:00,BMW_118i_Advantage,19250.0,control,limousine,2015.0,Manual,136.0,1er,5000,6.0,petrol,bmw,No,2016-10-03,86666.0,2016-05-04 21:16:00,"50,000 Km"
145,2016-03-26 21:50:00,LUXUS_EDITION_VOLLAUSSTATTUNG_BJ_2004_TÜV_INNEN_NEUZUSTAND+KLIMA,1499.0,control,kleinwagen,2004.0,UnKnown,69.0,ka,150000,3.0,petrol,ford,No,2016-03-26,80939.0,2016-03-30 02:15:00,"150,000 Km"
146,2016-03-21 15:54:00,MINI_One_D,8500.0,control,kleinwagen,2010.0,Manual,90.0,one,125000,1.0,diesel,mini,No,2016-03-21,72108.0,2016-03-22 20:47:00,"150,000 Km"
147,2016-03-18 11:46:00,Renault_clio_Mit_neue_Tuev_Festpreis_NUR_HEUTE,550.0,control,kleinwagen,1999.0,Manual,58.0,clio,150000,8.0,petrol,renault,No,2016-03-18,12101.0,2016-03-18 11:46:00,"150,000 Km"
148,2016-01-04 07:56:00,Audi_A4_zu_verkaufen,1000.0,test,limousine,1997.0,Manual,101.0,a4,150000,6.0,petrol,audi,UnKnown,2016-01-04,83022.0,2016-07-04 06:15:00,"150,000 Km"
149,2016-03-28 12:49:00,Mazda_MX_5_Der_Sommer_kann_kommen__Ihr_Cabrio_steht_bei_mir!,1850.0,test,cabrio,1999.0,Manual,110.0,mx_reihe,150000,2.0,petrol,mazda,No,2016-03-28,53347.0,2016-06-04 15:46:00,"150,000 Km"
150,2016-11-03 18:56:00,Audi_A4_B5_1.8_LPG,2500.0,test,kombi,1997.0,Manual,125.0,a4,150000,8.0,lpg,audi,UnKnown,2016-11-03,24837.0,2016-03-20 04:45:00,"150,000 Km"
151,2016-03-25 10:55:00,Frontera_B_3.2_mit_LPG,2500.0,test,suv,2001.0,Automatic,205.0,andere,150000,6.0,lpg,opel,No,2016-03-25,66773.0,2016-03-25 10:55:00,"150,000 Km"
152,2016-03-25 14:54:00,Touareg_3.0_V6_TDI_DPF_Aut._Bi_Xen_1_Hand_Kamera,10100.0,control,suv,2008.0,Automatic,239.0,touareg,100000,12.0,diesel,volkswagen,No,2016-03-25,10115.0,2016-03-25 14:54:00,"100,000 Km"
153,2016-03-27 10:58:00,Nissan_Micra_1.0_Topic,990.0,control,kleinwagen,1999.0,Manual,54.0,micra,150000,6.0,petrol,nissan,No,2016-03-27,16356.0,2016-07-04 05:46:00,"150,000 Km"
154,2016-05-03 23:47:00,Ford_Mondeo_2.0_Turnier_TDCi,1400.0,control,kombi,2003.0,Manual,131.0,mondeo,150000,8.0,diesel,ford,No,2016-05-03,91550.0,2016-06-03 04:17:00,"150,000 Km"
155,2016-08-03 14:53:00,Pasaat_35i_Edition_one,550.0,test,limousine,1992.0,Manual,115.0,passat,150000,6.0,petrol,volkswagen,Yes,2016-08-03,1454.0,2016-03-14 19:15:00,"150,000 Km"
156,2016-03-13 22:46:00,Renault__Megane__Grandtour_Exception_2_0_dci_Scheckheft_blau,6450.0,control,kombi,2006.0,Manual,150.0,megane,125000,9.0,diesel,renault,No,2016-03-13,25715.0,2016-06-04 19:17:00,"150,000 Km"
157,2016-03-04 15:50:00,Audi_A4_Avant_1.8,5499.0,test,limousine,1998.0,Manual,125.0,a4,70000,3.0,petrol,audi,No,2016-03-04,38855.0,2016-05-04 15:16:00,"100,000 Km"
158,2016-12-03 13:38:00,BMW_318_Ci,7500.0,control,cabrio,2002.0,Manual,143.0,3er,150000,3.0,petrol,bmw,No,2016-12-03,42897.0,2016-03-30 01:16:00,"150,000 Km"
159,2016-03-19 20:38:00,Audi_A4_Avant_2.0_TDI_DPF_quattro_MMI__Navi_Plus,9400.0,control,kombi,2007.0,Manual,140.0,a4,150000,5.0,diesel,audi,No,2016-03-19,89522.0,2016-07-04 08:44:00,"150,000 Km"
160,2016-03-24 12:50:00,Volkswagen_Polo_Fox,680.0,test,kleinwagen,1992.0,Manual,45.0,polo,150000,7.0,petrol,volkswagen,No,2016-03-24,58339.0,2016-05-04 01:16:00,"150,000 Km"
161,2016-09-03 18:44:00,BMW_Z4_roadster_2.5i_M_Sportpaket__Xenon__Open_Air..,13900.0,control,cabrio,2006.0,Manual,177.0,z_reihe,90000,7.0,petrol,bmw,No,2016-09-03,55218.0,2016-06-04 05:46:00,"100,000 Km"
162,2016-10-03 06:36:00,MINI_Mini_Cooper_S_Cabrio,10300.0,control,cabrio,2006.0,Manual,170.0,cooper,80000,3.0,petrol,mini,No,2016-10-03,45701.0,2016-03-28 05:15:00,"100,000 Km"
163,2016-03-04 23:55:00,Mercedes_Benz_A_180__BlueEFFICIENCY__7G_DCT_Style,19000.0,control,limousine,2013.0,Automatic,122.0,a_klasse,20000,4.0,petrol,mercedes_benz,No,2016-03-04,80333.0,2016-06-04 08:16:00,"50,000 Km"
164,2016-03-13 12:41:00,VW_Sharan_1_9_TDI,4500.0,test,UnKnown,2005.0,UnKnown,0.0,UnKnown,150000,0.0,unknown,volkswagen,UnKnown,2016-03-13,97422.0,2016-03-30 03:15:00,"150,000 Km"
166,2016-03-24 16:48:00,Ford_Fiesta_1.6_TDCi_5_tuerig__Klima__8_fach_bereift,5999.0,control,limousine,2009.0,Manual,90.0,fiesta,100000,5.0,diesel,ford,No,2016-03-24,74343.0,2016-03-26 01:48:00,"100,000 Km"
168,2016-03-17 16:56:00,Ford_Fiesta_C,750.0,test,kleinwagen,1993.0,Manual,60.0,fiesta,150000,1.0,petrol,ford,No,2016-03-17,10781.0,2016-07-04 03:17:00,"150,000 Km"
169,2016-05-03 20:43:00,Audi_A4_Avant__1_8_Turbo__Automatik__Klima_,1500.0,control,kombi,1998.0,Automatic,150.0,a4,150000,11.0,petrol,audi,No,2016-05-03,84056.0,2016-06-03 04:46:00,"150,000 Km"
171,2016-03-14 17:37:00,Mazda_323_f_ba_mit_neuen_tuev!!,1350.0,test,limousine,1995.0,Manual,88.0,UnKnown,150000,3.0,petrol,mazda,No,2016-03-14,49134.0,2016-06-04 00:15:00,"150,000 Km"
172,2016-08-03 03:55:00,Gut_gepflegte_*Mercedes_Benz_A_Klasse_A160*,1500.0,control,limousine,2001.0,Manual,102.0,a_klasse,150000,8.0,petrol,mercedes_benz,No,2016-08-03,71717.0,2016-12-03 18:44:00,"150,000 Km"
173,2016-03-26 10:57:00,Super_schoener_VW_T4_Multivan_Climatronic,7800.0,test,bus,1997.0,Manual,102.0,transporter,150000,0.0,diesel,volkswagen,No,2016-03-26,17192.0,2016-05-04 22:16:00,"150,000 Km"
174,2016-03-19 11:52:00,BMW_320d_touring,1750.0,test,kombi,2003.0,Manual,150.0,3er,150000,3.0,diesel,bmw,No,2016-03-19,96129.0,2016-03-20 13:45:00,"150,000 Km"
175,2016-03-25 15:50:00,VW_Caddy_1_9_TDI_105_PS,3800.0,test,kombi,2006.0,Manual,105.0,caddy,150000,11.0,diesel,volkswagen,No,2016-03-25,98673.0,2016-03-25 15:50:00,"150,000 Km"
176,2016-03-17 13:36:00,Mazda_Tribute_4x4_Adventure_Comfort_Mit_GAS,4150.0,control,suv,2004.0,Manual,124.0,andere,150000,2.0,petrol,mazda,No,2016-03-17,40885.0,2016-03-25 16:17:00,"150,000 Km"
177,2016-03-25 10:25:00,Unfall_clio,1100.0,control,UnKnown,2006.0,UnKnown,0.0,clio,150000,2.0,unknown,renault,UnKnown,2016-03-25,53567.0,2016-03-25 12:46:00,"150,000 Km"
178,2016-03-16 00:59:00,Fiat_500_1.2_Lounge,8200.0,test,kleinwagen,2013.0,Manual,69.0,500,50000,5.0,petrol,fiat,No,2016-03-15,86470.0,2016-06-04 00:46:00,"50,000 Km"
180,2016-04-04 22:44:00,Renault_Clio_1.4_Klima_88.000km,1800.0,test,UnKnown,2016.0,Manual,75.0,clio,90000,12.0,unknown,renault,No,2016-04-04,45359.0,2016-04-04 22:44:00,"100,000 Km"
181,2016-03-23 21:52:00,Audi_A6_Avant_3.0_S_Line,5000.0,test,kombi,2003.0,Manual,220.0,a6,150000,4.0,petrol,audi,No,2016-03-23,94542.0,2016-02-04 08:16:00,"150,000 Km"
182,2016-09-03 15:38:00,Volkswagen_Touran_1.6_Trendline,6600.0,control,bus,2006.0,Manual,102.0,touran,125000,2.0,petrol,volkswagen,No,2016-09-03,21717.0,2016-06-04 23:16:00,"150,000 Km"
184,2016-10-03 12:55:00,Opel_Astra_2.0_CDTI_DPF_Automatik_Sport,12900.0,test,limousine,2010.0,Automatic,160.0,astra,60000,3.0,diesel,opel,No,2016-10-03,97294.0,2016-07-04 08:15:00,"100,000 Km"
186,2016-03-23 18:45:00,BMW_116i_Aut.,12900.0,test,limousine,2011.0,Automatic,122.0,1er,30000,8.0,petrol,bmw,No,2016-03-23,4159.0,2016-03-29 13:47:00,"50,000 Km"
187,2016-03-13 12:43:00,VW_T4__Doka__Pritsche__Doppelkabine_Transporter,2199.0,test,UnKnown,1995.0,UnKnown,0.0,andere,150000,0.0,unknown,volkswagen,UnKnown,2016-03-13,7768.0,2016-03-15 17:45:00,"150,000 Km"
188,2016-03-19 19:06:00,Seat_Leon,4500.0,test,limousine,2006.0,Manual,102.0,leon,150000,3.0,petrol,seat,No,2016-03-19,35638.0,2016-03-21 11:29:00,"150,000 Km"
189,2016-03-24 22:56:00,Hyundai_Atos_1.1_Prime__TÜV_bis_12/2017,1450.0,control,kleinwagen,2005.0,Manual,58.0,andere,150000,5.0,unknown,hyundai,UnKnown,2016-03-24,38165.0,2016-03-28 04:15:00,"150,000 Km"
191,2016-03-26 18:53:00,Mercedes_Benz_W202_C200_Esprit__Automatik__Klima__Tempomat__AHK,2250.0,test,kombi,1998.0,Automatic,136.0,c_klasse,150000,6.0,petrol,mercedes_benz,No,2016-03-26,24239.0,2016-06-04 09:16:00,"150,000 Km"
192,2016-03-30 20:25:00,BMW_E39_520i_M_Fahrwerk/Felgen_TÜV_TOP_!!!,1990.0,control,limousine,1999.0,Manual,150.0,5er,150000,3.0,petrol,bmw,Yes,2016-03-30,55120.0,2016-03-31 05:48:00,"150,000 Km"
193,2016-04-04 22:48:00,Verk./Tausche_ALFA_166__gegen__PKWoder/Cabrio_mit_.Schaltgetriebe,1999.0,test,limousine,1999.0,Manual,155.0,andere,150000,2.0,petrol,alfa_romeo,No,2016-04-04,44577.0,2016-07-04 01:45:00,"150,000 Km"
194,2016-03-27 17:56:00,BMW_320d_Touring_Sport_Aut._Navi_Xenon_M_Packet_uvm.,35400.0,test,kombi,2013.0,Automatic,184.0,3er,30000,2.0,diesel,bmw,No,2016-03-27,94419.0,2016-03-27 17:56:00,"50,000 Km"
195,2016-03-28 16:48:00,BMW_318is___318ti__16v,900.0,test,coupe,1998.0,Manual,140.0,3er,150000,6.0,petrol,bmw,No,2016-03-28,96317.0,2016-02-04 21:44:00,"150,000 Km"
196,2016-03-15 19:51:00,Renault_Megane_Coupe_1.6,700.0,control,coupe,2001.0,Manual,107.0,megane,150000,5.0,petrol,renault,No,2016-03-15,71083.0,2016-02-04 23:18:00,"150,000 Km"
198,2016-03-15 09:38:00,Audi_A4_8E_Avant_1_9_TDI_S_Line_Leder,2850.0,control,kombi,2001.0,Manual,131.0,a4,150000,10.0,diesel,audi,No,2016-03-15,50939.0,2016-03-15 09:38:00,"150,000 Km"
199,2016-03-19 13:47:00,Ford_Fiesta,2000.0,test,kleinwagen,2003.0,Manual,60.0,fiesta,125000,2.0,petrol,ford,No,2016-03-19,78462.0,2016-03-21 18:17:00,"150,000 Km"
200,2016-03-15 17:52:00,Volkswagen_Caravelle_Kurz,8999.0,control,bus,2008.0,Manual,102.0,transporter,150000,5.0,diesel,volkswagen,No,2016-03-15,49152.0,2016-03-21 16:50:00,"150,000 Km"
201,2016-03-19 12:40:00,TOP_VW_EOS_MIT_wenig_Kilometer,9400.0,test,cabrio,2008.0,Manual,150.0,eos,60000,5.0,petrol,volkswagen,No,2016-03-19,59929.0,2016-06-04 16:16:00,"100,000 Km"
203,2016-03-20 21:47:00,Mercedes_Benz_220,800.0,test,limousine,1997.0,Manual,95.0,andere,150000,6.0,diesel,mercedes_benz,No,2016-03-20,56626.0,2016-03-20 21:47:00,"150,000 Km"
204,2016-09-03 13:50:00,Citroën_C1_1.0_Style_5tuerer__Klimaanlage__gepflegt,3700.0,control,kleinwagen,2008.0,Manual,68.0,c1,80000,7.0,petrol,citroen,No,2016-09-03,66679.0,2016-03-19 08:16:00,"100,000 Km"
205,2016-08-03 21:38:00,Verkaufe_Opel_Corsa_B_1.4,850.0,control,limousine,1996.0,Manual,45.0,corsa,150000,1.0,petrol,opel,No,2016-08-03,31582.0,2016-12-03 10:17:00,"150,000 Km"
206,2016-09-03 16:57:00,Mercedes_Benz_C_180_T_Esprit,1250.0,test,kombi,1997.0,Manual,122.0,c_klasse,150000,7.0,petrol,mercedes_benz,No,2016-09-03,36199.0,2016-03-23 08:17:00,"150,000 Km"
207,2016-12-03 21:53:00,Toyota_Yaris_1.4_D_4D_1Hand_Klima,5490.0,test,kleinwagen,2006.0,Automatic,90.0,yaris,100000,9.0,diesel,toyota,No,2016-12-03,70794.0,2016-03-29 10:15:00,"100,000 Km"
208,2016-03-27 15:36:00,AUDI_Q7_V12__Erstbesitzer_Podolski_Lukas_,44500.0,control,suv,2009.0,Automatic,500.0,q7,150000,8.0,diesel,audi,UnKnown,2016-03-27,54441.0,2016-05-04 11:47:00,"150,000 Km"
210,2016-04-04 09:51:00,Mazda_6_Sport_Active_Kombi_mit_Vollausstattung,1750.0,control,kombi,2005.0,Manual,143.0,6_reihe,150000,6.0,diesel,mazda,Yes,2016-04-04,10318.0,2016-04-04 10:42:00,"150,000 Km"
211,2016-04-04 21:53:00,BMW_528i,3500.0,test,limousine,2000.0,Automatic,193.0,5er,150000,1.0,petrol,bmw,No,2016-04-04,70176.0,2016-07-04 00:45:00,"150,000 Km"
213,2016-03-20 19:47:00,Fiat_500_Sport,5799.0,test,kleinwagen,2009.0,Manual,69.0,500,70000,5.0,petrol,fiat,No,2016-03-20,29559.0,2016-03-04 02:46:00,"100,000 Km"
214,2016-02-04 13:58:00,Golf_E19_Youngtimer,1550.0,test,limousine,1990.0,Automatic,70.0,golf,150000,2.0,unknown,volkswagen,UnKnown,2016-02-04,21776.0,2016-06-04 12:46:00,"150,000 Km"
215,2016-03-27 21:48:00,Volkswagen_Golf_1.4_TSI_DSG,11900.0,test,limousine,2009.0,Automatic,122.0,golf,80000,11.0,petrol,volkswagen,No,2016-03-27,78056.0,2016-03-04 20:17:00,"100,000 Km"
216,2016-12-03 09:48:00,Hyundai_i30_1.4_CRDi_Classic_6_Gang_Diesel,9999.0,control,kleinwagen,2012.0,Manual,90.0,i_reihe,40000,10.0,diesel,hyundai,No,2016-12-03,25718.0,2016-06-04 00:17:00,"50,000 Km"
217,2016-03-17 19:50:00,Ford_Focus_2003_1.8_Diesel,600.0,control,UnKnown,2005.0,UnKnown,0.0,focus,150000,0.0,unknown,ford,No,2016-03-17,24149.0,2016-07-04 08:15:00,"150,000 Km"
218,2016-04-04 17:56:00,OPEL_VECTRA_100_Editon,999.0,test,UnKnown,2016.0,Manual,0.0,vectra,150000,3.0,petrol,opel,Yes,2016-04-04,80809.0,2016-06-04 19:48:00,"150,000 Km"
219,2016-03-19 15:44:00,Volkswagen_Golf_Variant_1.6_TDI_DPF_Comfortline,9500.0,control,kombi,2012.0,Manual,105.0,golf,150000,2.0,diesel,volkswagen,No,2016-03-19,84036.0,2016-06-04 23:46:00,"150,000 Km"
220,2016-11-03 16:56:00,Audi_A3_1.6_Attraction,5800.0,test,limousine,2006.0,Manual,102.0,a3,150000,8.0,petrol,audi,No,2016-11-03,42799.0,2016-05-04 15:18:00,"150,000 Km"
221,2016-01-04 15:38:00,Volkswagen_Fox__Klima__Servo,3200.0,test,kleinwagen,2007.0,Manual,55.0,fox,125000,10.0,petrol,volkswagen,UnKnown,2016-01-04,34281.0,2016-07-04 12:46:00,"150,000 Km"
222,2016-03-14 23:55:00,Peugeot_206_XS_Sport_mit_Tuev_2017_!!!,1200.0,control,limousine,2001.0,Manual,75.0,UnKnown,150000,0.0,petrol,peugeot,Yes,2016-03-14,22459.0,2016-03-18 00:17:00,"150,000 Km"
223,2016-03-21 21:39:00,Volkswagen_up!_BlueMotion_Technology_high_up!,9700.0,control,kleinwagen,2012.0,Manual,75.0,up,20000,11.0,petrol,volkswagen,No,2016-03-21,72072.0,2016-03-27 07:16:00,"50,000 Km"
224,2016-03-31 02:56:00,BMW_320i,2222.0,test,coupe,1995.0,Manual,150.0,3er,150000,8.0,petrol,bmw,No,2016-03-31,63688.0,2016-03-04 23:45:00,"150,000 Km"
225,2016-03-24 17:53:00,Passat_1.6__._Klima_Voll_leder_neue_tuv,1199.0,control,kombi,1996.0,Manual,74.0,UnKnown,150000,6.0,unknown,volkswagen,No,2016-03-24,71088.0,2016-07-04 12:16:00,"150,000 Km"
227,2016-01-04 13:37:00,Mitsubishi_Charisma__GDI,2500.0,test,limousine,2004.0,Automatic,125.0,carisma,150000,5.0,petrol,mitsubishi,No,2016-01-04,94136.0,2016-05-04 11:50:00,"150,000 Km"
228,2016-05-03 15:37:00,Opel_Astra_1.8_Caravan_Sport,6599.0,control,kombi,2006.0,Manual,140.0,astra,150000,4.0,petrol,opel,No,2016-05-03,79793.0,2016-03-15 09:17:00,"150,000 Km"
229,2016-03-13 15:46:00,Volkswagen_Passat_Variant_2.0_TDI_DPF_DSG_Highline,13499.0,test,kombi,2007.0,Automatic,170.0,passat,150000,4.0,diesel,volkswagen,No,2016-03-13,37181.0,2016-03-24 06:44:00,"150,000 Km"
230,2016-02-04 17:54:00,Peugeot_206+_75_Urban_Move,5750.0,control,kleinwagen,2011.0,Manual,73.0,2_reihe,80000,4.0,petrol,peugeot,No,2016-02-04,73033.0,2016-06-04 17:17:00,"100,000 Km"
231,2016-03-04 17:47:00,Volkswagen_Golf_1.8_Highline,2200.0,test,limousine,1998.0,Manual,125.0,golf,20000,10.0,petrol,volkswagen,No,2016-03-04,19230.0,2016-05-04 18:16:00,"50,000 Km"
232,2016-04-04 09:53:00,Nissan_Micra_54tkm_Airbag_ABS_Servo_GSD_12_fach_bereift_Tuev_2017,2450.0,control,kleinwagen,2000.0,Manual,0.0,micra,60000,0.0,unknown,nissan,UnKnown,2016-04-04,91522.0,2016-06-04 11:44:00,"100,000 Km"
233,2016-03-30 02:36:00,BMW_318i,2450.0,test,cabrio,1997.0,Manual,116.0,3er,150000,2.0,petrol,bmw,No,2016-03-30,92507.0,2016-06-04 23:46:00,"150,000 Km"
234,2016-03-22 11:49:00,Volkswagen_Golf_Automatik,1150.0,control,limousine,1990.0,Automatic,69.0,golf,150000,3.0,petrol,volkswagen,No,2016-03-22,46535.0,2016-06-04 00:16:00,"150,000 Km"
235,2016-12-03 20:51:00,Golf_3_1_8_90_ps,1500.0,test,limousine,1992.0,Manual,90.0,golf,125000,2.0,petrol,volkswagen,No,2016-12-03,31134.0,2016-05-04 15:47:00,"150,000 Km"
236,2016-02-04 16:49:00,Seat_Arosa_1.0__guter_Zustand__unfallfrei__170.000_km__HU_10/2016,750.0,control,kleinwagen,2001.0,Manual,50.0,arosa,150000,10.0,petrol,seat,No,2016-02-04,24103.0,2016-06-04 16:15:00,"150,000 Km"
237,2016-03-04 18:38:00,Ford_Mondeo_Turnier_16V,800.0,control,kombi,1999.0,Manual,116.0,mondeo,150000,8.0,petrol,ford,No,2016-03-04,85247.0,2016-03-04 18:38:00,"150,000 Km"
238,2016-10-03 20:55:00,Alfa_Romeo_Alfa_156_Twin_Spark_blau,888.0,test,limousine,2002.0,Manual,0.0,156,150000,11.0,petrol,alfa_romeo,No,2016-10-03,86152.0,2016-06-04 19:18:00,"150,000 Km"
239,2016-03-22 01:49:00,Dacia_Logan_Pick_up,3200.0,test,andere,2010.0,Manual,86.0,logan,150000,10.0,diesel,dacia,UnKnown,2016-03-21,99610.0,2016-03-23 13:46:00,"150,000 Km"
240,2016-08-03 20:55:00,Audi_A6_Lim._2.4,7999.0,control,limousine,2006.0,Manual,177.0,a6,125000,9.0,petrol,audi,No,2016-08-03,63739.0,2016-03-26 10:17:00,"150,000 Km"
241,2016-03-21 08:59:00,Opel_Meriva,4900.0,control,kombi,2007.0,Manual,104.0,meriva,50000,2.0,petrol,opel,No,2016-03-21,92421.0,2016-03-21 08:59:00,"50,000 Km"
242,2016-01-04 21:37:00,Opel_Tigra_Twin_Top,2950.0,test,cabrio,2005.0,Manual,125.0,tigra,150000,6.0,petrol,opel,No,2016-01-04,66497.0,2016-05-04 19:15:00,"150,000 Km"
243,2016-03-25 19:50:00,BMW_318i_mit_guter_Motor_und_Getriebe_in_top_zustaendig,1450.0,test,limousine,1999.0,Manual,116.0,3er,150000,3.0,petrol,bmw,No,2016-03-25,13405.0,2016-07-04 02:46:00,"150,000 Km"
244,2016-02-04 11:37:00,Chrysler_PT_Cruiser_2.2_CRD,940.0,test,kombi,2003.0,Manual,121.0,ptcruiser,150000,12.0,diesel,chrysler,No,2016-02-04,64404.0,2016-02-04 11:37:00,"150,000 Km"
245,2016-03-28 16:42:00,BMW_320d_DPF_Touring,13250.0,test,kombi,2010.0,Manual,177.0,3er,150000,1.0,diesel,bmw,No,2016-03-28,63477.0,2016-06-04 21:45:00,"150,000 Km"
246,2016-03-19 08:56:00,Vectra_C_2.0Turbo_GTS_viele_extras.,4500.0,test,limousine,2004.0,Manual,199.0,vectra,150000,2.0,petrol,opel,No,2016-03-19,16816.0,2016-03-31 15:46:00,"150,000 Km"
247,2016-03-21 16:43:00,Mercedes_Benz_E_220_CDI_DPF_BlueEFFICIENCY_AMG_Paket,27500.0,control,limousine,2011.0,Automatic,170.0,e_klasse,80000,4.0,diesel,mercedes_benz,No,2016-03-21,70195.0,2016-06-04 15:45:00,"100,000 Km"
248,2016-03-04 19:52:00,Jaguar_XF_3.0_V6_Diesel_S,28999.0,test,limousine,2012.0,Automatic,275.0,andere,100000,5.0,diesel,jaguar,No,2016-03-04,45968.0,2016-05-04 20:45:00,"100,000 Km"
249,2016-03-20 12:48:00,Chevrolet_Trans_Sport_3_4_L_188_PS,500.0,test,bus,2001.0,Automatic,188.0,andere,150000,0.0,petrol,chevrolet,UnKnown,2016-03-20,88690.0,2016-03-24 03:47:00,"150,000 Km"
250,2016-03-25 14:57:00,Barkas_B1000_Feuerwehr_1985_TÜV_11/17_H_Kennzeichen,6200.0,control,bus,1985.0,Manual,0.0,UnKnown,10000,1.0,petrol,sonstige_autos,No,2016-03-25,18109.0,2016-06-04 19:16:00,"50,000 Km"
251,2016-02-04 20:38:00,Volkswagen_Caddy_Cross_1.6_TDI__5_Si.__DSG_BMT,26000.0,test,kombi,2014.0,Automatic,102.0,caddy,20000,11.0,diesel,volkswagen,No,2016-02-04,1945.0,2016-06-04 20:47:00,"50,000 Km"
252,2016-03-22 21:53:00,Ford_S_Max_2.0_Trend,13500.0,control,bus,2010.0,Manual,145.0,s_max,60000,10.0,petrol,ford,No,2016-03-22,93342.0,2016-03-30 05:15:00,"100,000 Km"
253,2016-07-03 19:51:00,Ford_Escort_16V_XR3i,750.0,control,limousine,1992.0,Manual,105.0,escort,125000,3.0,petrol,ford,No,2016-07-03,94447.0,2016-07-04 12:45:00,"150,000 Km"
255,2016-03-29 15:49:00,Volkswagen_Passat_2.0_TDI_DPF_DSG_Trendline,5250.0,control,limousine,2006.0,Automatic,140.0,passat,150000,12.0,diesel,volkswagen,No,2016-03-29,86637.0,2016-06-04 01:44:00,"150,000 Km"
